id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,lokasi,alamat,longitude,latitude,bulan,jumlah_pengguna,satuan,tahun
556,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID PUSDAI,"PUSDAI (PUSAT DAKWAH ISLAM), JALAN DIPONOGORO, SADANG SERANG, WEST JAVA, 40114, INDONESIA",107.626,-6.9006,APRIL,1406,ORANG,2017
557,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID PUSDAI,"PUSDAI (PUSAT DAKWAH ISLAM), JALAN DIPONOGORO, SADANG SERANG, WEST JAVA, 40114, INDONESIA",107.626,-6.9006,MEI,1797,ORANG,2017
558,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID PUSDAI,"PUSDAI (PUSAT DAKWAH ISLAM), JALAN DIPONOGORO, SADANG SERANG, WEST JAVA, 40114, INDONESIA",107.626,-6.9006,JUNI,1410,ORANG,2017
559,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID PUSDAI,"PUSDAI (PUSAT DAKWAH ISLAM), JALAN DIPONOGORO, SADANG SERANG, WEST JAVA, 40114, INDONESIA",107.626,-6.9006,JULI,1299,ORANG,2017
560,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID PUSDAI,"PUSDAI (PUSAT DAKWAH ISLAM), JALAN DIPONOGORO, SADANG SERANG, WEST JAVA, 40114, INDONESIA",107.626,-6.9006,AGUSTUS,1387,ORANG,2017
561,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID PUSDAI,"PUSDAI (PUSAT DAKWAH ISLAM), JALAN DIPONOGORO, SADANG SERANG, WEST JAVA, 40114, INDONESIA",107.626,-6.9006,SEPTEMBER,1366,ORANG,2017
562,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID PUSDAI,"PUSDAI (PUSAT DAKWAH ISLAM), JALAN DIPONOGORO, SADANG SERANG, WEST JAVA, 40114, INDONESIA",107.626,-6.9006,OKTOBER,1458,ORANG,2017
563,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID PUSDAI,"PUSDAI (PUSAT DAKWAH ISLAM), JALAN DIPONOGORO, SADANG SERANG, WEST JAVA, 40114, INDONESIA",107.626,-6.9006,NOVEMBER,1245,ORANG,2017
564,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID PUSDAI,"PUSDAI (PUSAT DAKWAH ISLAM), JALAN DIPONOGORO, SADANG SERANG, WEST JAVA, 40114, INDONESIA",107.626,-6.9006,DESEMBER,1298,ORANG,2017
565,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA CIPAGANTI,"JL. RAA WIRANATAKUSUMAH (JALAN CIPAGANTI) NO 85, BANDUNG, INDONESIA.",0.0,0.0,JANUARI,812,ORANG,2017
566,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA CIPAGANTI,"JL. RAA WIRANATAKUSUMAH (JALAN CIPAGANTI) NO 85, BANDUNG, INDONESIA.",0.0,0.0,FEBRUARI,955,ORANG,2017
567,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA CIPAGANTI,"JL. RAA WIRANATAKUSUMAH (JALAN CIPAGANTI) NO 85, BANDUNG, INDONESIA.",0.0,0.0,MARET,905,ORANG,2017
568,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA CIPAGANTI,"JL. RAA WIRANATAKUSUMAH (JALAN CIPAGANTI) NO 85, BANDUNG, INDONESIA.",0.0,0.0,APRIL,927,ORANG,2017
569,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA CIPAGANTI,"JL. RAA WIRANATAKUSUMAH (JALAN CIPAGANTI) NO 85, BANDUNG, INDONESIA.",0.0,0.0,MEI,952,ORANG,2017
570,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA CIPAGANTI,"JL. RAA WIRANATAKUSUMAH (JALAN CIPAGANTI) NO 85, BANDUNG, INDONESIA.",0.0,0.0,JUNI,770,ORANG,2017
571,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA CIPAGANTI,"JL. RAA WIRANATAKUSUMAH (JALAN CIPAGANTI) NO 85, BANDUNG, INDONESIA.",0.0,0.0,JULI,869,ORANG,2017
572,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA CIPAGANTI,"JL. RAA WIRANATAKUSUMAH (JALAN CIPAGANTI) NO 85, BANDUNG, INDONESIA.",0.0,0.0,AGUSTUS,935,ORANG,2017
573,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA CIPAGANTI,"JL. RAA WIRANATAKUSUMAH (JALAN CIPAGANTI) NO 85, BANDUNG, INDONESIA.",0.0,0.0,SEPTEMBER,729,ORANG,2017
574,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA CIPAGANTI,"JL. RAA WIRANATAKUSUMAH (JALAN CIPAGANTI) NO 85, BANDUNG, INDONESIA.",0.0,0.0,OKTOBER,582,ORANG,2017
575,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA CIPAGANTI,"JL. RAA WIRANATAKUSUMAH (JALAN CIPAGANTI) NO 85, BANDUNG, INDONESIA.",0.0,0.0,NOVEMBER,512,ORANG,2017
576,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA CIPAGANTI,"JL. RAA WIRANATAKUSUMAH (JALAN CIPAGANTI) NO 85, BANDUNG, INDONESIA.",0.0,0.0,DESEMBER,559,ORANG,2017
577,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA UJUNG BERUNG,"JL. RAYA UJUNGBERUNG, CIGENDING, UJUNG BERUNG, KOTA BANDUNG, JAWA BARAT",107.701,-6.9135,JANUARI,1866,ORANG,2017
578,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA UJUNG BERUNG,"JL. RAYA UJUNGBERUNG, CIGENDING, UJUNG BERUNG, KOTA BANDUNG, JAWA BARAT",107.701,-6.9135,FEBRUARI,2162,ORANG,2017
579,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA UJUNG BERUNG,"JL. RAYA UJUNGBERUNG, CIGENDING, UJUNG BERUNG, KOTA BANDUNG, JAWA BARAT",107.701,-6.9135,MARET,2619,ORANG,2017
580,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA UJUNG BERUNG,"JL. RAYA UJUNGBERUNG, CIGENDING, UJUNG BERUNG, KOTA BANDUNG, JAWA BARAT",107.701,-6.9135,APRIL,1975,ORANG,2017
581,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA UJUNG BERUNG,"JL. RAYA UJUNGBERUNG, CIGENDING, UJUNG BERUNG, KOTA BANDUNG, JAWA BARAT",107.701,-6.9135,MEI,2298,ORANG,2017
582,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA UJUNG BERUNG,"JL. RAYA UJUNGBERUNG, CIGENDING, UJUNG BERUNG, KOTA BANDUNG, JAWA BARAT",107.701,-6.9135,JUNI,1714,ORANG,2017
583,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA UJUNG BERUNG,"JL. RAYA UJUNGBERUNG, CIGENDING, UJUNG BERUNG, KOTA BANDUNG, JAWA BARAT",107.701,-6.9135,JULI,1277,ORANG,2017
584,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA UJUNG BERUNG,"JL. RAYA UJUNGBERUNG, CIGENDING, UJUNG BERUNG, KOTA BANDUNG, JAWA BARAT",107.701,-6.9135,AGUSTUS,1821,ORANG,2017
585,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA UJUNG BERUNG,"JL. RAYA UJUNGBERUNG, CIGENDING, UJUNG BERUNG, KOTA BANDUNG, JAWA BARAT",107.701,-6.9135,SEPTEMBER,1451,ORANG,2017
586,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA UJUNG BERUNG,"JL. RAYA UJUNGBERUNG, CIGENDING, UJUNG BERUNG, KOTA BANDUNG, JAWA BARAT",107.701,-6.9135,OKTOBER,1797,ORANG,2017
587,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA UJUNG BERUNG,"JL. RAYA UJUNGBERUNG, CIGENDING, UJUNG BERUNG, KOTA BANDUNG, JAWA BARAT",107.701,-6.9135,NOVEMBER,1784,ORANG,2017
588,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID RAYA UJUNG BERUNG,"JL. RAYA UJUNGBERUNG, CIGENDING, UJUNG BERUNG, KOTA BANDUNG, JAWA BARAT",107.701,-6.9135,DESEMBER,1855,ORANG,2017
589,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID SALMAN ITB,"MASJID SALMAN ITB, JALAN GANESHA, LEBAK SILIWANGI, WEST JAVA, 40132, INDONESIA",107.611,-6.8936,JANUARI,2624,ORANG,2017
590,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID SALMAN ITB,"MASJID SALMAN ITB, JALAN GANESHA, LEBAK SILIWANGI, WEST JAVA, 40132, INDONESIA",107.611,-6.8936,FEBRUARI,3621,ORANG,2017
591,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID SALMAN ITB,"MASJID SALMAN ITB, JALAN GANESHA, LEBAK SILIWANGI, WEST JAVA, 40132, INDONESIA",107.611,-6.8936,MARET,3328,ORANG,2017
592,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID SALMAN ITB,"MASJID SALMAN ITB, JALAN GANESHA, LEBAK SILIWANGI, WEST JAVA, 40132, INDONESIA",107.611,-6.8936,APRIL,3212,ORANG,2017
593,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID SALMAN ITB,"MASJID SALMAN ITB, JALAN GANESHA, LEBAK SILIWANGI, WEST JAVA, 40132, INDONESIA",107.611,-6.8936,MEI,3326,ORANG,2017
594,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID SALMAN ITB,"MASJID SALMAN ITB, JALAN GANESHA, LEBAK SILIWANGI, WEST JAVA, 40132, INDONESIA",107.611,-6.8936,JUNI,1582,ORANG,2017
595,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID SALMAN ITB,"MASJID SALMAN ITB, JALAN GANESHA, LEBAK SILIWANGI, WEST JAVA, 40132, INDONESIA",107.611,-6.8936,JULI,1815,ORANG,2017
596,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID SALMAN ITB,"MASJID SALMAN ITB, JALAN GANESHA, LEBAK SILIWANGI, WEST JAVA, 40132, INDONESIA",107.611,-6.8936,AGUSTUS,2698,ORANG,2017
597,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID SALMAN ITB,"MASJID SALMAN ITB, JALAN GANESHA, LEBAK SILIWANGI, WEST JAVA, 40132, INDONESIA",107.611,-6.8936,SEPTEMBER,2814,ORANG,2017
598,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID SALMAN ITB,"MASJID SALMAN ITB, JALAN GANESHA, LEBAK SILIWANGI, WEST JAVA, 40132, INDONESIA",107.611,-6.8936,OKTOBER,3851,ORANG,2017
599,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID SALMAN ITB,"MASJID SALMAN ITB, JALAN GANESHA, LEBAK SILIWANGI, WEST JAVA, 40132, INDONESIA",107.611,-6.8936,NOVEMBER,3143,ORANG,2017
600,32,JAWA BARAT,3273,KOTA BANDUNG,MASJID SALMAN ITB,"MASJID SALMAN ITB, JALAN GANESHA, LEBAK SILIWANGI, WEST JAVA, 40132, INDONESIA",107.611,-6.8936,DESEMBER,2449,ORANG,2017
601,32,JAWA BARAT,3273,KOTA BANDUNG,MOREBIT,"JALAN SUKAHAJI, CITEUREUP, GEGER KALONG, WEST JAVA, 40163, INDONESIA",107.584,-6.8765,JANUARI,0,ORANG,2017
602,32,JAWA BARAT,3273,KOTA BANDUNG,MOREBIT,"JALAN SUKAHAJI, CITEUREUP, GEGER KALONG, WEST JAVA, 40163, INDONESIA",107.584,-6.8765,FEBRUARI,0,ORANG,2017
603,32,JAWA BARAT,3273,KOTA BANDUNG,MOREBIT,"JALAN SUKAHAJI, CITEUREUP, GEGER KALONG, WEST JAVA, 40163, INDONESIA",107.584,-6.8765,MARET,0,ORANG,2017
604,32,JAWA BARAT,3273,KOTA BANDUNG,MOREBIT,"JALAN SUKAHAJI, CITEUREUP, GEGER KALONG, WEST JAVA, 40163, INDONESIA",107.584,-6.8765,APRIL,0,ORANG,2017
605,32,JAWA BARAT,3273,KOTA BANDUNG,MOREBIT,"JALAN SUKAHAJI, CITEUREUP, GEGER KALONG, WEST JAVA, 40163, INDONESIA",107.584,-6.8765,MEI,0,ORANG,2017
606,32,JAWA BARAT,3273,KOTA BANDUNG,MOREBIT,"JALAN SUKAHAJI, CITEUREUP, GEGER KALONG, WEST JAVA, 40163, INDONESIA",107.584,-6.8765,JUNI,0,ORANG,2017
607,32,JAWA BARAT,3273,KOTA BANDUNG,MOREBIT,"JALAN SUKAHAJI, CITEUREUP, GEGER KALONG, WEST JAVA, 40163, INDONESIA",107.584,-6.8765,JULI,0,ORANG,2017
608,32,JAWA BARAT,3273,KOTA BANDUNG,MOREBIT,"JALAN SUKAHAJI, CITEUREUP, GEGER KALONG, WEST JAVA, 40163, INDONESIA",107.584,-6.8765,AGUSTUS,0,ORANG,2017
609,32,JAWA BARAT,3273,KOTA BANDUNG,MOREBIT,"JALAN SUKAHAJI, CITEUREUP, GEGER KALONG, WEST JAVA, 40163, INDONESIA",107.584,-6.8765,SEPTEMBER,0,ORANG,2017
610,32,JAWA BARAT,3273,KOTA BANDUNG,MOREBIT,"JALAN SUKAHAJI, CITEUREUP, GEGER KALONG, WEST JAVA, 40163, INDONESIA",107.584,-6.8765,OKTOBER,0,ORANG,2017
611,32,JAWA BARAT,3273,KOTA BANDUNG,MOREBIT,"JALAN SUKAHAJI, CITEUREUP, GEGER KALONG, WEST JAVA, 40163, INDONESIA",107.584,-6.8765,NOVEMBER,0,ORANG,2017
612,32,JAWA BARAT,3273,KOTA BANDUNG,MOREBIT,"JALAN SUKAHAJI, CITEUREUP, GEGER KALONG, WEST JAVA, 40163, INDONESIA",107.584,-6.8765,DESEMBER,0,ORANG,2017
613,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM ASIA AFRIKA,"JL. ASIA AFRIKA NO.65, BRAGA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.61,-6.9212,JANUARI,830,ORANG,2017
614,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM ASIA AFRIKA,"JL. ASIA AFRIKA NO.65, BRAGA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.61,-6.9212,FEBRUARI,807,ORANG,2017
615,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM ASIA AFRIKA,"JL. ASIA AFRIKA NO.65, BRAGA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.61,-6.9212,MARET,965,ORANG,2017
616,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM ASIA AFRIKA,"JL. ASIA AFRIKA NO.65, BRAGA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.61,-6.9212,APRIL,937,ORANG,2017
617,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM ASIA AFRIKA,"JL. ASIA AFRIKA NO.65, BRAGA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.61,-6.9212,MEI,930,ORANG,2017
618,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM ASIA AFRIKA,"JL. ASIA AFRIKA NO.65, BRAGA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.61,-6.9212,JUNI,910,ORANG,2017
619,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM ASIA AFRIKA,"JL. ASIA AFRIKA NO.65, BRAGA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.61,-6.9212,JULI,1036,ORANG,2017
620,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM ASIA AFRIKA,"JL. ASIA AFRIKA NO.65, BRAGA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.61,-6.9212,AGUSTUS,1013,ORANG,2017
621,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM ASIA AFRIKA,"JL. ASIA AFRIKA NO.65, BRAGA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.61,-6.9212,SEPTEMBER,930,ORANG,2017
622,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM ASIA AFRIKA,"JL. ASIA AFRIKA NO.65, BRAGA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.61,-6.9212,OKTOBER,844,ORANG,2017
623,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM ASIA AFRIKA,"JL. ASIA AFRIKA NO.65, BRAGA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.61,-6.9212,NOVEMBER,718,ORANG,2017
624,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM ASIA AFRIKA,"JL. ASIA AFRIKA NO.65, BRAGA, SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT",107.61,-6.9212,DESEMBER,725,ORANG,2017
625,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM SRIBADUGA,"JL. BKR NO.185, PELINDUNG HEWAN, ASTANAANYAR, BANDUNG, JAWA BARAT",107.603,-6.9378,JANUARI,478,ORANG,2017
626,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM SRIBADUGA,"JL. BKR NO.185, PELINDUNG HEWAN, ASTANAANYAR, BANDUNG, JAWA BARAT",107.603,-6.9378,FEBRUARI,424,ORANG,2017
627,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM SRIBADUGA,"JL. BKR NO.185, PELINDUNG HEWAN, ASTANAANYAR, BANDUNG, JAWA BARAT",107.603,-6.9378,MARET,369,ORANG,2017
628,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM SRIBADUGA,"JL. BKR NO.185, PELINDUNG HEWAN, ASTANAANYAR, BANDUNG, JAWA BARAT",107.603,-6.9378,APRIL,572,ORANG,2017
629,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM SRIBADUGA,"JL. BKR NO.185, PELINDUNG HEWAN, ASTANAANYAR, BANDUNG, JAWA BARAT",107.603,-6.9378,MEI,456,ORANG,2017
630,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM SRIBADUGA,"JL. BKR NO.185, PELINDUNG HEWAN, ASTANAANYAR, BANDUNG, JAWA BARAT",107.603,-6.9378,JUNI,105,ORANG,2017
631,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM SRIBADUGA,"JL. BKR NO.185, PELINDUNG HEWAN, ASTANAANYAR, BANDUNG, JAWA BARAT",107.603,-6.9378,JULI,8,ORANG,2017
632,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM SRIBADUGA,"JL. BKR NO.185, PELINDUNG HEWAN, ASTANAANYAR, BANDUNG, JAWA BARAT",107.603,-6.9378,AGUSTUS,0,ORANG,2017
633,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM SRIBADUGA,"JL. BKR NO.185, PELINDUNG HEWAN, ASTANAANYAR, BANDUNG, JAWA BARAT",107.603,-6.9378,SEPTEMBER,222,ORANG,2017
634,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM SRIBADUGA,"JL. BKR NO.185, PELINDUNG HEWAN, ASTANAANYAR, BANDUNG, JAWA BARAT",107.603,-6.9378,OKTOBER,324,ORANG,2017
635,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM SRIBADUGA,"JL. BKR NO.185, PELINDUNG HEWAN, ASTANAANYAR, BANDUNG, JAWA BARAT",107.603,-6.9378,NOVEMBER,184,ORANG,2017
636,32,JAWA BARAT,3273,KOTA BANDUNG,MUSEUM SRIBADUGA,"JL. BKR NO.185, PELINDUNG HEWAN, ASTANAANYAR, BANDUNG, JAWA BARAT",107.603,-6.9378,DESEMBER,284,ORANG,2017
637,32,JAWA BARAT,3273,KOTA BANDUNG,NIGHT TRAIN,JL CIHAMPELAS NO 92,107.604,-6.8993,JANUARI,578,ORANG,2017
638,32,JAWA BARAT,3273,KOTA BANDUNG,NIGHT TRAIN,JL CIHAMPELAS NO 92,107.604,-6.8993,FEBRUARI,568,ORANG,2017
639,32,JAWA BARAT,3273,KOTA BANDUNG,NIGHT TRAIN,JL CIHAMPELAS NO 92,107.604,-6.8993,MARET,681,ORANG,2017
640,32,JAWA BARAT,3273,KOTA BANDUNG,NIGHT TRAIN,JL CIHAMPELAS NO 92,107.604,-6.8993,APRIL,446,ORANG,2017
641,32,JAWA BARAT,3273,KOTA BANDUNG,NIGHT TRAIN,JL CIHAMPELAS NO 92,107.604,-6.8993,MEI,540,ORANG,2017
642,32,JAWA BARAT,3273,KOTA BANDUNG,NIGHT TRAIN,JL CIHAMPELAS NO 92,107.604,-6.8993,JUNI,172,ORANG,2017
643,32,JAWA BARAT,3273,KOTA BANDUNG,NIGHT TRAIN,JL CIHAMPELAS NO 92,107.604,-6.8993,JULI,493,ORANG,2017
644,32,JAWA BARAT,3273,KOTA BANDUNG,NIGHT TRAIN,JL CIHAMPELAS NO 92,107.604,-6.8993,AGUSTUS,568,ORANG,2017
645,32,JAWA BARAT,3273,KOTA BANDUNG,NIGHT TRAIN,JL CIHAMPELAS NO 92,107.604,-6.8993,SEPTEMBER,484,ORANG,2017
646,32,JAWA BARAT,3273,KOTA BANDUNG,NIGHT TRAIN,JL CIHAMPELAS NO 92,107.604,-6.8993,OKTOBER,421,ORANG,2017
647,32,JAWA BARAT,3273,KOTA BANDUNG,NIGHT TRAIN,JL CIHAMPELAS NO 92,107.604,-6.8993,NOVEMBER,210,ORANG,2017
648,32,JAWA BARAT,3273,KOTA BANDUNG,NIGHT TRAIN,JL CIHAMPELAS NO 92,107.604,-6.8993,DESEMBER,307,ORANG,2017
649,32,JAWA BARAT,3273,KOTA BANDUNG,OFFICE SOETA,"JALAN SOEKARNO-HATTA, BANDUNG, WEST JAVA, 402652, INDONESIA",107.607,-6.9479,JANUARI,0,ORANG,2017
650,32,JAWA BARAT,3273,KOTA BANDUNG,OFFICE SOETA,"JALAN SOEKARNO-HATTA, BANDUNG, WEST JAVA, 402652, INDONESIA",107.607,-6.9479,FEBRUARI,0,ORANG,2017
651,32,JAWA BARAT,3273,KOTA BANDUNG,OFFICE SOETA,"JALAN SOEKARNO-HATTA, BANDUNG, WEST JAVA, 402652, INDONESIA",107.607,-6.9479,MARET,0,ORANG,2017
652,32,JAWA BARAT,3273,KOTA BANDUNG,OFFICE SOETA,"JALAN SOEKARNO-HATTA, BANDUNG, WEST JAVA, 402652, INDONESIA",107.607,-6.9479,APRIL,50,ORANG,2017
653,32,JAWA BARAT,3273,KOTA BANDUNG,OFFICE SOETA,"JALAN SOEKARNO-HATTA, BANDUNG, WEST JAVA, 402652, INDONESIA",107.607,-6.9479,MEI,163,ORANG,2017
654,32,JAWA BARAT,3273,KOTA BANDUNG,OFFICE SOETA,"JALAN SOEKARNO-HATTA, BANDUNG, WEST JAVA, 402652, INDONESIA",107.607,-6.9479,JUNI,119,ORANG,2017
655,32,JAWA BARAT,3273,KOTA BANDUNG,OFFICE SOETA,"JALAN SOEKARNO-HATTA, BANDUNG, WEST JAVA, 402652, INDONESIA",107.607,-6.9479,JULI,8,ORANG,2017
656,32,JAWA BARAT,3273,KOTA BANDUNG,OFFICE SOETA,"JALAN SOEKARNO-HATTA, BANDUNG, WEST JAVA, 402652, INDONESIA",107.607,-6.9479,AGUSTUS,0,ORANG,2017
657,32,JAWA BARAT,3273,KOTA BANDUNG,OFFICE SOETA,"JALAN SOEKARNO-HATTA, BANDUNG, WEST JAVA, 402652, INDONESIA",107.607,-6.9479,SEPTEMBER,6,ORANG,2017
658,32,JAWA BARAT,3273,KOTA BANDUNG,OFFICE SOETA,"JALAN SOEKARNO-HATTA, BANDUNG, WEST JAVA, 402652, INDONESIA",107.607,-6.9479,OKTOBER,0,ORANG,2017
659,32,JAWA BARAT,3273,KOTA BANDUNG,OFFICE SOETA,"JALAN SOEKARNO-HATTA, BANDUNG, WEST JAVA, 402652, INDONESIA",107.607,-6.9479,NOVEMBER,0,ORANG,2017
660,32,JAWA BARAT,3273,KOTA BANDUNG,OFFICE SOETA,"JALAN SOEKARNO-HATTA, BANDUNG, WEST JAVA, 402652, INDONESIA",107.607,-6.9479,DESEMBER,0,ORANG,2017
661,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN PANYILEUKAN,"JL. SOEKARNO HATTA KM 12,5, MEKAR MULYA, PANYILEUKAN, KOTA BANDUNG, JAWA BARAT, INDONESIA",0.0,0.0,JANUARI,0,ORANG,2017
662,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN PANYILEUKAN,"JL. SOEKARNO HATTA KM 12,5, MEKAR MULYA, PANYILEUKAN, KOTA BANDUNG, JAWA BARAT, INDONESIA",0.0,0.0,FEBRUARI,0,ORANG,2017
663,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN PANYILEUKAN,"JL. SOEKARNO HATTA KM 12,5, MEKAR MULYA, PANYILEUKAN, KOTA BANDUNG, JAWA BARAT, INDONESIA",0.0,0.0,MARET,4,ORANG,2017
664,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN PANYILEUKAN,"JL. SOEKARNO HATTA KM 12,5, MEKAR MULYA, PANYILEUKAN, KOTA BANDUNG, JAWA BARAT, INDONESIA",0.0,0.0,APRIL,42,ORANG,2017
665,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN PANYILEUKAN,"JL. SOEKARNO HATTA KM 12,5, MEKAR MULYA, PANYILEUKAN, KOTA BANDUNG, JAWA BARAT, INDONESIA",0.0,0.0,MEI,42,ORANG,2017
666,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN PANYILEUKAN,"JL. SOEKARNO HATTA KM 12,5, MEKAR MULYA, PANYILEUKAN, KOTA BANDUNG, JAWA BARAT, INDONESIA",0.0,0.0,JUNI,37,ORANG,2017
667,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN PANYILEUKAN,"JL. SOEKARNO HATTA KM 12,5, MEKAR MULYA, PANYILEUKAN, KOTA BANDUNG, JAWA BARAT, INDONESIA",0.0,0.0,JULI,118,ORANG,2017
668,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN PANYILEUKAN,"JL. SOEKARNO HATTA KM 12,5, MEKAR MULYA, PANYILEUKAN, KOTA BANDUNG, JAWA BARAT, INDONESIA",0.0,0.0,AGUSTUS,118,ORANG,2017
669,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN PANYILEUKAN,"JL. SOEKARNO HATTA KM 12,5, MEKAR MULYA, PANYILEUKAN, KOTA BANDUNG, JAWA BARAT, INDONESIA",0.0,0.0,SEPTEMBER,95,ORANG,2017
670,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN PANYILEUKAN,"JL. SOEKARNO HATTA KM 12,5, MEKAR MULYA, PANYILEUKAN, KOTA BANDUNG, JAWA BARAT, INDONESIA",0.0,0.0,OKTOBER,84,ORANG,2017
671,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN PANYILEUKAN,"JL. SOEKARNO HATTA KM 12,5, MEKAR MULYA, PANYILEUKAN, KOTA BANDUNG, JAWA BARAT, INDONESIA",0.0,0.0,NOVEMBER,82,ORANG,2017
672,32,JAWA BARAT,3273,KOTA BANDUNG,KECAMATAN PANYILEUKAN,"JL. SOEKARNO HATTA KM 12,5, MEKAR MULYA, PANYILEUKAN, KOTA BANDUNG, JAWA BARAT, INDONESIA",0.0,0.0,DESEMBER,75,ORANG,2017
