id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;bps_kode_kecamatan;bps_nama_kecamatan;kemendagri_kode_kecamatan;kemendagri_nama_kecamatan;nama_lokasi;alamat;satuan;tahun
1983;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Sekretariat RW 009;Jl. Kamper Raya RW.009;Titik Wifi;2024
1984;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Roudhotul Jannah RW.07;Jl. Kh. Agus Salim RW.07;Titik Wifi;2024
1985;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Rumah Baca RT 05 RW 01;Ji.Kh Abdurrahman RT 05 RW 01;Titik Wifi;2024
1986;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Jami Al Fatah RT 004;Ji. Mekarsari Raya RT 004;Titik Wifi;2024
1987;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Panggung Taman Kompleks Bekasi Permai;Jl. Bekasi Permai 8 RT 04 RW 15;Titik Wifi;2024
1988;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pos Ronda RT.004 RW.008;Jl. Kh. Agus Salim RT.004 RW.008;Titik Wifi;2024
1989;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 010;Jl. JakaRTa Raya RW 010;Titik Wifi;2024
1990;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Yayasan Nurul Hidayah;Jl. Rasamala Raya RT 003 RW 09 Bekasi Jaya;Titik Wifi;2024
1991;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Lapangan Sarana Olahraga RW.06;Perum. Irigasi Jl.TeRTia Ii RT.06/ 11;Titik Wifi;2024
1992;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RT 012;Jl. JakaRTa Raya RT 012;Titik Wifi;2024
1993;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW.02;Jl. Kh. Mas Mansyur RT 04/02;Titik Wifi;2024
1994;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Sekretariat RW.005;Jl. Berlian 1 RT.005/ 005;Titik Wifi;2024
1995;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pos Tiga Pilar Pokdarkamtibmas;Jl. Mekarsari Komplek Kelurahan Bekasi Jaya;Titik Wifi;2024
1996;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Paud Danita;Perumahan Irigasi Danita Kantor RW.14;Titik Wifi;2024
1997;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW.14;Perumahan Irigasi Danita Kantor RW.14;Titik Wifi;2024
1998;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW.016;Perum Taman Kota RT.12 RW.016;Titik Wifi;2024
1999;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Taman Kecamatan Bekasi Timur;Jl. Mekarsari Raya No.3 RT.08 RW.07;Titik Wifi;2024
2000;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Al-Arief RW.04;Jl. Ir. H. Juanda RW.04;Titik Wifi;2024
2001;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 12;Jl. Telukangsan Permai 26 Blok D2 RW.12;Titik Wifi;2024
2002;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Jami At Taqwa;Komplek Pelni RW.08;Titik Wifi;2024
2003;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Sekretariat IPSM;Jl. KH. Agus Salim No.164 E, RT.007/RW.007;Titik Wifi;2024
2004;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sub KogaRTap 0507;Jl. Mekarsari Gg. Manggis No.9, RT.008/RW.007;Titik Wifi;2024
2005;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pos RW 012;JL. SALAK RAYA RT. 008 RW. 012;Titik Wifi;2024
2006;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RT. 009;JL. KUSUMA SELATAN RAYA RT. 009 RW. 019;Titik Wifi;2024
2007;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Poskamling RT. 007;JL. MELATI RAYA BELAKANG WARUNG;Titik Wifi;2024
2008;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid As-Shofar;JL. KH ABDUL RAHMAN NO.42, RT.005/RW.001;Titik Wifi;2024
2009;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pendopo RT.10 RW. 08;JL. KH AGUS SALIM GG. PEDULI RT.10 RW.08;Titik Wifi;2024
2010;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Posyandu Flamboyan III;Komp. Pelni JL. Kalimutu 2 Blok C2 RT.08 RW.08;Titik Wifi;2024
2011;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pos RT.03 RW.11;JL. Irigasi Taman III RT.03 RW.11;Titik Wifi;2024
2012;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Kelurahan Duren Jaya;Jl. Prof. M Yamin No.1;Titik Wifi;2024
2013;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 016;Kp. Cerewed Poncol RT 001/016;Titik Wifi;2024
2014;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 007;Kp. Cerewed RT 002 RW 007;Titik Wifi;2024
2015;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Al Falah;Kp. Bekasi Bulak RT 003/001;Titik Wifi;2024
2016;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 015;Perum Bji Cerewed RW 015;Titik Wifi;2024
2017;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 009;Perum Duren Jaya RW 009;Titik Wifi;2024
2018;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Al Muhadjirin;Perum Duren Jaya RW 010 RW.10;Titik Wifi;2024
2019;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Lapangan Bulu Tangkis;Perum Bji Cerewed RT 003 RW014;Titik Wifi;2024
2020;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 011;Komplek Masjid Jami Al Ikhlas Blok B RT 03 RW 11;Titik Wifi;2024
2021;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Mesjid Syech Burhanudin;Kp. Padurenan RW 005;Titik Wifi;2024
2022;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 010;Perum Duren Jaya RW.10;Titik Wifi;2024
2023;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Lapangan RT.03 RW.15;Jl.Wijaya RT.03 RW. 15;Titik Wifi;2024
2024;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat SMSI Kota Bekasi;Jl. Ir. H. Juanda No.271;Titik Wifi;2024
2025;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW.002;Jl. Prof. Moch Yamin RT.005/002;Titik Wifi;2024
2026;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW.004;Jl. P. Seribu No.7 RT.002/004;Titik Wifi;2024
2027;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW.006;Jl. Ampera RT.008/006;Titik Wifi;2024
2028;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW. 005;Perum Guru RW 005;Titik Wifi;2024
2029;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 012;Perum Duren Jaya RW 012;Titik Wifi;2024
2030;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 019;Perum Perum Permata Bekasi Ii RW 019;Titik Wifi;2024
2031;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW.008;Jl. Perum Mulya Puri RT.002/008;Titik Wifi;2024
2032;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Jami' At-Taufiq;Perumahan Durenjaya Blok A2 RW 010 Jl. Borneo 3;Titik Wifi;2024
2033;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW.15;Jl. Teratai I Blok F.29;Titik Wifi;2024
2034;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pos RT.01;Jl. Prof. Moh Yamin Gg. Anggur RT.01 RW.05;Titik Wifi;2024
2035;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pos RT.01 RW.16;Kp. Cerewed Poncol RT.01 RW.16;Titik Wifi;2024
2036;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Halte Terminal Bekasi 2;Jl. Cut Meutia Kec. Bekasi Timur;Titik Wifi;2024
2037;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 014;Perum Bji Cerewed RW 014;Titik Wifi;2024
2038;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 013;Perum Bji Cerewed RT 013 RW 013;Titik Wifi;2024
2039;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Sekretariat RT 012/ RW 018;Jl. Pahlawan No 012 RW 018 Wisma Jaya;Titik Wifi;2024
2040;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Sekretariat LSM GMBI Kota Bekasi;Jl Ir H Juanda RT 005 RW 001;Titik Wifi;2024
2041;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Sekretariat PKH;Jl. Pahlawan No.45, RT.002/RW.016;Titik Wifi;2024
2042;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Balai RW. 017;JL. Kusuma Utara Raya RT 003 RW 017,;Titik Wifi;2024
2043;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Kelurahan Margahayu;Jl. Bekasi Tengah No.1;Titik Wifi;2024
2044;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 014;Jl. Cemara Raya RW.14;Titik Wifi;2024
2045;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Lapangan Tenis, Futsal dan Bulu Tangkis;Jl. Cemara Raya;Titik Wifi;2024
2046;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 015;Ji. Meranti V RW.15;Titik Wifi;2024
2047;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 002;Jl.. Mawar Raya RT 004/002;Titik Wifi;2024
2048;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Sekretariat Bersama PMII Kota Bekasi;Jl.Chairil Anwar RT.004/009;Titik Wifi;2024
2049;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Lapangan Bola RW 013;Ji. Cendrawasih Raya RW.13;Titik Wifi;2024
2050;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pasar Baru Bekasi;Jl. Ir. H. Juanda No.164;Titik Wifi;2024
2051;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Terminal Bis Bekasi;Jl. Ir. H. Juanda No. 164 Bekasi 17111;Titik Wifi;2024
2052;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Aula Serbaguna RW 11;Jl.Promaru Utama RT.08/11;Titik Wifi;2024
2053;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Hutan Bambu Kota Bekasi;Jl. Ra KaRTini RT 04 RW 26;Titik Wifi;2024
2054;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Taman Cut Mutia;Jl. Cut Mutia No. 9 RT.001/009;Titik Wifi;2024
2055;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Gedung Pemuda Lap. Multi Guna;Jl. Lap Multiguna No.1;Titik Wifi;2024
2056;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Gedung Creative Center Lt. 2;Jl. Lap. Serbaguna No.1, RT.002/RW.009;Titik Wifi;2024
2057;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Taman Gedung Creative Center;Jl. Lap. Serbaguna No.1, RT.002/RW.009;Titik Wifi;2024
2058;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Sekretariat RT. 01;RT.01 RW.09;Titik Wifi;2024
2059;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Ruang Pameran Gedung Creative Center;Jl. Lap. Serbaguna No.1, RT.002/RW.009;Titik Wifi;2024
2060;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RT.004;Komp. Jaladha Pura Jl. Mentor No.144 C RT.004;Titik Wifi;2024
2061;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pos RT.04;Jl. Dprd 2 RT.04 RW.09;Titik Wifi;2024
2062;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Nurul Falah;Jl.Dewi SaRTika RW.07;Titik Wifi;2024
2063;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pendopo Majlis Taklim Binaul Ummah;Perum Margahayu Jaya No.2700;Titik Wifi;2024
2064;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Al-Furqon;Rawa Semut Jl. Semut Merah RT.004 RW.011;Titik Wifi;2024
2065;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Sekretariat RT.04;Jl. Dprd 3 RT.03/09 No.1;Titik Wifi;2024
2066;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Lapangan Bulu Tangkis RW. 003;Jl. Ra KaRTini Gg.Mawar 06 RT 008/003;Titik Wifi;2024
2067;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Fasos Fasum RW 006;Gg Tembakang RT 003 RW 006;Titik Wifi;2024
2068;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pkbm Dewi Sartika;Jl. Dewi SaRTika Gg.Gabus RT.001/006;Titik Wifi;2024
2069;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Sekretariat RW.012;Kp. Rawa Semut RT.003/ 012;Titik Wifi;2024
2070;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Halte Rawa Semut;Jl. Cut Meutia Kec. Bekasi Timur;Titik Wifi;2024
2071;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Halte Terminal Bekasi 1;Jl. Cut Meutia Kec. Bekasi Timur;Titik Wifi;2024
2072;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Halte Trans Patriot Lapangan Serba Guna;Jl. Ir. H. Juanda Kec. Bekasi Timur;Titik Wifi;2024
2073;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Halte Bekasi Town Square;Jl. Cut Meutia Kec. Bekasi Timur;Titik Wifi;2024
2074;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Halte SMPN 2 Bekasi;Jl. Chairil Anwar Kec. Bekasi Timur;Titik Wifi;2024
2075;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Halte Trans Patriot Depan Blu Plaza;Jl. Chairil Anwar Kec. Bekasi Timur;Titik Wifi;2024
2076;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Halte Pintu Keluar Blu Plaza;Jl. Cut Meutia Kec. Bekasi Timur;Titik Wifi;2024
2077;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 018;Ji. Tanjung Ix RW.18;Titik Wifi;2024
2078;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Hutan Bambu Kota Bekasi;Jl. RA Kartini, RT.004/RW.026;Titik Wifi;2024
2079;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW. 019;Ji. Bahagia Iii RW.19;Titik Wifi;2024
2080;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 017;Ji. Turi Raya RW.17;Titik Wifi;2024
2081;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Lapangan Bulu Tangkis RW 019;Ji. Berkah RW.19;Titik Wifi;2024
2082;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 020;Ji. Wijaya Kusuma RW.20;Titik Wifi;2024
2083;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Sekretariat RW 09;Jl. Karang Kitri RT.03/09;Titik Wifi;2024
2084;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Taman Toga RW 26 Margahayu;Jl. Ra Kartini RT.01/26;Titik Wifi;2024
2085;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pos RT.03;Jl. Ir. H. Juanda No.172B RT.03 RW.10;Titik Wifi;2024
2086;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW.10;Jl. Kav. H. Darmansyah 45-53, RT.003/RW.011;Titik Wifi;2024
2087;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Al Jihad;Perum Margahayu Jaya RW.18;Titik Wifi;2024
2088;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW 016;Jl. Kenari III C RT 002/ RW 016;Titik Wifi;2024
2089;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Pos Keamanan RW 023;Vila Taman KaRTini RT 009 RW 023;Titik Wifi;2024
2090;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid El Muwahhidin;Jl. Insinyur H. Juanda No.9b;Titik Wifi;2024
2091;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor RW 22;Jl. Perumahan Bulak Kapal Permai, RT 002 RW 022;Titik Wifi;2024
2092;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RT 007 RW 016;Jl. Rasamala IV C, RT.007/RW.016;Titik Wifi;2024
2093;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor BKMB Bhagasasi;JL. Kenari 2 11-22, RW.001,;Titik Wifi;2024
2094;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Masjid Jami Al-Mubarok;JL. Dewi Sartika RT.005/RW.008;Titik Wifi;2024
2095;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RT. 006;JL. Rawa Semut RT.06 RW.11;Titik Wifi;2024
2096;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;DPK KNPI Bekasi Timur;JL. Ir.H.Juanda No.151 RT.001 RW.001;Titik Wifi;2024
2097;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RT. 007;JL. Rawa Semut RT. 007 RW. 011;Titik Wifi;2024
2098;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor Sekretariat RW.08;JL. Dewi SaRTika RT.08 RW.08;Titik Wifi;2024
2099;32;JAWA BARAT;3275;KOTA BEKASI;3275040;BEKASI TIMUR;32.75.01;BEKASI TIMUR;Kantor MPC Pemuda Pancasila;JL. Chairul Anwar NO.4;Titik Wifi;2024
2100;32;JAWA BARAT;3275;KOTA BEKASI;3275070;BEKASI UTARA;32.75.03;BEKASI UTARA;Kantor Kelurahan Harapan Baru;Jl. Raya Perjuangan Kel. Harapan Baru;Titik Wifi;2024
2101;32;JAWA BARAT;3275;KOTA BEKASI;3275070;BEKASI UTARA;32.75.03;BEKASI UTARA;Taman Edukasi Lingkungan;Jl. Lingkar Utara RT 01/014;Titik Wifi;2024
2102;32;JAWA BARAT;3275;KOTA BEKASI;3275070;BEKASI UTARA;32.75.03;BEKASI UTARA;Kantor Sekretariat RW 08;Jl. Duta Boulevard Barat, RT.002/RW.008;Titik Wifi;2024
2103;32;JAWA BARAT;3275;KOTA BEKASI;3275070;BEKASI UTARA;32.75.03;BEKASI UTARA;Sekretariat RW.15;Jl. Sungai Rokan, Kantor Sekretariat RT.08 RW.15;Titik Wifi;2024
2104;32;JAWA BARAT;3275;KOTA BEKASI;3275070;BEKASI UTARA;32.75.03;BEKASI UTARA;Sekretariat RW.14;Jl. Telaga Mas XVI, Kantor Sekretariat RW.14;Titik Wifi;2024
2105;32;JAWA BARAT;3275;KOTA BEKASI;3275070;BEKASI UTARA;32.75.03;BEKASI UTARA;Sekretariat RW.01;Jl. Perjuangan, Kantor Sekretariat RW.01;Titik Wifi;2024
2106;32;JAWA BARAT;3275;KOTA BEKASI;3275070;BEKASI UTARA;32.75.03;BEKASI UTARA;Sekretariat RW.09;Jl. Blok A4, Taman Bhineka;Titik Wifi;2024
2107;32;JAWA BARAT;3275;KOTA BEKASI;3275070;BEKASI UTARA;32.75.03;BEKASI UTARA;Sekretariat RW.12;Jl. Gunung Krakatau RW 12;Titik Wifi;2024
2108;32;JAWA BARAT;3275;KOTA BEKASI;3275070;BEKASI UTARA;32.75.03;BEKASI UTARA;Hall Pingpong SpoRT Center;Perum Prima Harapan Regency RT.10 RW.09;Titik Wifi;2024
2109;32;JAWA BARAT;3275;KOTA BEKASI;3275070;BEKASI UTARA;32.75.03;BEKASI UTARA;Fasos Fasum RT. 001 RW. 015;Villa Mas Indah Blok B, RT. 001 RW. 015;Titik Wifi;2024
2110;32;JAWA BARAT;3275;KOTA BEKASI;3275070;BEKASI UTARA;32.75.03;BEKASI UTARA;Pos RT.007;Jalan Semangka 2, RT 007 RW. 007;Titik Wifi;2024
2111;32;JAWA BARAT;3275;KOTA BEKASI;3275070;BEKASI UTARA;32.75.03;BEKASI UTARA;Kawasan Kuliner Danau Duta Harapan;JL. Danau Duta Utara, RW. 011;Titik Wifi;2024
2112;32;JAWA BARAT;3275;KOTA BEKASI;3275070;BEKASI UTARA;32.75.03;BEKASI UTARA;Kantor Kelurahan Harapan Jaya;Jl. Al Bahar I No.1;Titik Wifi;2024
